asset_id,source_url,page_url,detail_url,local_path,file_name,title,description,category,extract_type,image_url,width,height,sprite_x,sprite_y,sprite_w,sprite_h,sha256,detail_text,detail_html_file
11,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_list.php?mapid=31,,images\main\00011_打开微信扫一扫，关注奇迹MU小册子官方小程序。.jpg,00011_打开微信扫一扫，关注奇迹MU小册子官方小程序。.jpg,打开微信扫一扫，关注奇迹MU小册子官方小程序。,打开微信扫一扫，关注奇迹MU小册子官方小程序。 | 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。,main,img,https://mu.dvg.cn/skin/images/gh_258.jpg,,,,,,,b4f43d82116ec1b947374d6728b66b04346a51c993cbd9b2e084790420eef744,,
12,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,,images\detail\00012_巨斧战士.png,00012_巨斧战士.png,巨斧战士,"巨斧战士 | 巨斧战士 [Lv.75] 巨斧战士 【 怪物 】 出现地图：恶魔广场 (1 ~ 4),魔炼之地,恶魔广场 (5 ~ 7) | 怪物名称 怪物说明 巨斧战士 [Lv.75] 巨斧战士 【 怪物 】 出现地图：恶魔广场 (1 ~ 4),魔炼之地,恶魔广场 (5 ~ 7) 血量 11500 魔力值 攻击力 255 ~ 290 防御力 195 防御率 125 魔法防御 0 元素攻击 25 ~ 25 元素防御 146 元素攻击率 0 元素防御率 0",detail,img,https://mu.dvg.cn/source/n_monster/Monster86.png,,,,,,,010876b3b0bc3341dc0fb4d4ace470e05d292c63d06e91e7c8dd13e8b9941474,,
13,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5308,images\detail\00013_卓越的_白金盔.png,00013_卓越的_白金盔.png,卓越的 白金盔,卓越的 白金盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale10.png,,,,,,,233fb3c1d40ceb3b2b68e76485cb4157870b84afa22e7bf73b3a1025d7840551,,
14,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5430,images\detail\00014_卓越的_白金铠.png,00014_卓越的_白金铠.png,卓越的 白金铠,卓越的 白金铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armormale10.png,,,,,,,13cbef720af3405f46bd2377537feb74930be5c83830919ec69dd7b757357588,,
15,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5569,images\detail\00015_卓越的_白金护腿.png,00015_卓越的_白金护腿.png,卓越的 白金护腿,卓越的 白金护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/pantmale10.png,,,,,,,c4aedb953d9416afb5ad9f1f5bc34c567b27f51cb61c39cd53111530d1deb859,,
16,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5708,images\detail\00016_卓越的_白金护手.png,00016_卓越的_白金护手.png,卓越的 白金护手,卓越的 白金护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale10.png,,,,,,,39f6482b8ce15d2832ca2c5d7bc14c6212442d2b9ff8dbe001dc84c02b7613e9,,
17,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5837,images\detail\00017_卓越的_白金靴.png,00017_卓越的_白金靴.png,卓越的 白金靴,卓越的 白金靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale10.png,,,,,,,cae7d9c80e7f463eca76612823b33d2e8283139413ae891cbac2265bf6505808,,
18,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5302,images\detail\00018_卓越的_传说之盔.png,00018_卓越的_传说之盔.png,卓越的 传说之盔,卓越的 传说之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale04.png,,,,,,,a3f999cb806e4c3c282b4f8479ba6da54403884fc8e5dd1889fa4b912363dc73,,
19,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5702,images\detail\00019_卓越的_传说之护手.png,00019_卓越的_传说之护手.png,卓越的 传说之护手,卓越的 传说之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale04.png,,,,,,,ef021b0fc1d13740a1f2dbbe785e39f0aa4065ea8b044f592a5c73dd9eeaf9a8,,
20,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5831,images\detail\00020_卓越的_传说之靴.png,00020_卓越的_传说之靴.png,卓越的 传说之靴,卓越的 传说之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale04.png,,,,,,,3518d7808bfae2e4a5f9e72478234f0bf659a62b8c7c718a79e92fdc78157c0a,,
21,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5312,images\detail\00021_卓越的_精灵之盔.png,00021_卓越的_精灵之盔.png,卓越的 精灵之盔,卓越的 精灵之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmelf04.png,,,,,,,9de10f8e1f16b33a06143dc8625b0444584ca7c9dae523d4a1bd871f7f4f5a64,,
22,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5434,images\detail\00022_卓越的_精灵之铠.png,00022_卓越的_精灵之铠.png,卓越的 精灵之铠,卓越的 精灵之铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armorelf04.png,,,,,,,6f0976c4e4dc9c2369b52ca764f001480801179c95be25c36a40396b4d9bfabf,,
23,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5573,images\detail\00023_卓越的_精灵之护腿.png,00023_卓越的_精灵之护腿.png,卓越的 精灵之护腿,卓越的 精灵之护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/pantelf04.png,,,,,,,967ea0ab973d44732af10e48e67a9350df00b25a14e9ef4ebcda2ba01d66eec9,,
24,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5841,images\detail\00024_卓越的_精灵之靴.png,00024_卓越的_精灵之靴.png,卓越的 精灵之靴,卓越的 精灵之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootelf04.png,,,,,,,7cfb67384556fba8c4aeac8cafa86cfc191b56aac182866653c0043f8936a4e7,,
25,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5713,images\detail\00025_卓越的_女神之护手.png,00025_卓越的_女神之护手.png,卓越的 女神之护手,卓越的 女神之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/gloveelf05.png,,,,,,,673da87fe1e7d49a279abdc28a02e83620c5f868a1b9dc24c71f9721be984460,,
26,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5334,images\detail\00026_卓越的_红翼之盔.png,00026_卓越的_红翼之盔.png,卓越的 红翼之盔,卓越的 红翼之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale41.png,,,,,,,6a5a55675be812d84f571cd98469a83a0f96b5a80f08caa4f438c5f8f50995a9,,
27,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5739,images\detail\00027_卓越的_红翼之护手.png,00027_卓越的_红翼之护手.png,卓越的 红翼之护手,卓越的 红翼之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale41.png,,,,,,,476420e828328f987658d778c5601a9c0cdd98e7b776c019f942bb6a95ed3a39,,
28,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5868,images\detail\00028_卓越的_红翼之靴.png,00028_卓越的_红翼之靴.png,卓越的 红翼之靴,卓越的 红翼之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale41.png,,,,,,,121bc8c24ae69d372b2c21518e85214c2725014f5670588682165323af041e81,,
29,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5872,images\detail\00029_卓越的_神圣火焰之靴.png,00029_卓越的_神圣火焰之靴.png,卓越的 神圣火焰之靴,卓越的 神圣火焰之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale60.png,,,,,,,538e8e2d3e2ac3dfa90559d9d90b4d6b84321e2eb72ba77234f42d2c2c11b1fa,,
30,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5321,images\detail\00030_卓越的_圣元之盔.png,00030_卓越的_圣元之盔.png,卓越的 圣元之盔,卓越的 圣元之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale26.png,,,,,,,73e98ee873083c49c7e473956aff94485be0e98d6c0c46cf30796c078375a08c,,
31,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5585,images\detail\00031_卓越的_圣元护腿.png,00031_卓越的_圣元护腿.png,卓越的 圣元护腿,卓越的 圣元护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/pantmale26.png,,,,,,,50c421bd20e4fff09a034069d8cc00488fc05d1c85d3f3087585d43020820580,,
32,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5724,images\detail\00032_卓越的_圣元护手.png,00032_卓越的_圣元护手.png,卓越的 圣元护手,卓越的 圣元护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale26.png,,,,,,,95655b1b9b70e1fdd76803c0f023d43483f07d988f70b410a31fb06c84921eb2,,
33,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5853,images\detail\00033_卓越的_圣元之靴.png,00033_卓越的_圣元之靴.png,卓越的 圣元之靴,卓越的 圣元之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale26.png,,,,,,,d63d77dee55279a7b07af9321e117a2fa2ef828f4c3bb23cc12d67abb6da5dc4,,
34,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5343,images\detail\00034_卓越的_格罗西之盔.png,00034_卓越的_格罗西之盔.png,卓越的 格罗西之盔,卓越的 格罗西之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale93.png,,,,,,,c029fffd066fb31130fea224aad510cd9c62bd4a8a9113e72fb3ca38afedf751,,
35,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5744,images\detail\00035_卓越的_格罗西护手.png,00035_卓越的_格罗西护手.png,卓越的 格罗西护手,卓越的 格罗西护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale93.png,,,,,,,fa0d77e194ce400960d947d1af9a438d6a441cf2455ab090ed9fb57fd93916b9,,
36,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5877,images\detail\00036_卓越的_格罗西靴子.png,00036_卓越的_格罗西靴子.png,卓越的 格罗西靴子,卓越的 格罗西靴子,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale93.png,,,,,,,d08f77746f380b1182f1d653eb658a1463e7f6bf527f7848a24c26b38791f26f,,
37,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5279,images\detail\00037_卓越的_失落之盾.png,00037_卓越的_失落之盾.png,卓越的 失落之盾,卓越的 失落之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield09.png,,,,,,,547be65243f44429c8b96d070f8becbd3f3e9715b0c59d9bffa321292525ec04,,
38,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5282,images\detail\00038_卓越的_毒蛇之盾.png,00038_卓越的_毒蛇之盾.png,卓越的 毒蛇之盾,卓越的 毒蛇之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield12.png,,,,,,,3cf398036aa9f7f5df8bc4c1822f15c2f5e8e11bda56503d12399b96fce44c6e,,
39,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5285,images\detail\00039_卓越的_传说之盾.png,00039_卓越的_传说之盾.png,卓越的 传说之盾,卓越的 传说之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield15.png,,,,,,,2825c7f27c77fb2375d68b18463a638cb38ae4ef362cda72b54575acd8114d24,,
40,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5291,images\detail\00040_卓越的_雅兰克之盾.png,00040_卓越的_雅兰克之盾.png,卓越的 雅兰克之盾,卓越的 雅兰克之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/alacranshield.png,,,,,,,d4ac0aa6828ae306d2ef1056037f20b7c1a1c66cc6790e3c24ea2bb082e8b54c,,
41,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5094,images\detail\00041_卓越的_天行者.png,00041_卓越的_天行者.png,卓越的 天行者,卓越的 天行者,detail,img,https://mu.dvg.cn/source/n_itemlitpic/sword11.png,,,,,,,e233dd048df7b39a2d5903eea3df44dc8c4f44a0bf9d48e5501cf12e85e2171d,,
42,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5097,images\detail\00042_卓越的_真红之剑.png,00042_卓越的_真红之剑.png,卓越的 真红之剑,卓越的 真红之剑,detail,img,https://mu.dvg.cn/source/n_itemlitpic/sword14.png,,,,,,,eca8011f987dba6aad10d1fa5be540ef4c597ce049add57c7d788355914db91b,,
43,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5175,images\detail\00043_卓越的_黑武士.png,00043_卓越的_黑武士.png,卓越的 黑武士,卓越的 黑武士,detail,img,https://mu.dvg.cn/source/n_itemlitpic/spear01.png,,,,,,,0466babaf5c689352496dc02124a795dd2506aececfc4846f138c5cec1997d82,,
44,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5145,images\detail\00044_卓越的_斗神之斧.png,00044_卓越的_斗神之斧.png,卓越的 斗神之斧,卓越的 斗神之斧,detail,img,https://mu.dvg.cn/source/n_itemlitpic/axe08.png,,,,,,,53878086e653c18f4ea527f57498329b2da2f140037fcca4d37a66c434bdee82,,
45,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5095,images\detail\00045_卓越的_传说之剑.png,00045_卓越的_传说之剑.png,卓越的 传说之剑,卓越的 传说之剑,detail,img,https://mu.dvg.cn/source/n_itemlitpic/sword12.png,,,,,,,2c08f4003ced5bfbe70f7478d24660e759a9778bacbf7f0b1ff8be8ebae740ea,,
46,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5179,images\detail\00046_卓越的_巨蛇镰刀.png,00046_卓越的_巨蛇镰刀.png,卓越的 巨蛇镰刀,卓越的 巨蛇镰刀,detail,img,https://mu.dvg.cn/source/n_itemlitpic/spear05.png,,,,,,,14cc095bf0c5768b9857ec30a55457718938800f3b6188e60f4339f37050ab54,,
47,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5202,images\detail\00047_卓越的_黄金之虎.png,00047_卓越的_黄金之虎.png,卓越的 黄金之虎,卓越的 黄金之虎,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bow05.png,,,,,,,6c8974aa3154e241eb6288f6c46a4740b07f621a8319e673484f340cc158d630,,
48,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5210,images\detail\00048_卓越的_诱惑之弩.png,00048_卓越的_诱惑之弩.png,卓越的 诱惑之弩,卓越的 诱惑之弩,detail,img,https://mu.dvg.cn/source/n_itemlitpic/crossbow05.png,,,,,,,36449b23db382f0c4a5a3978685fcc09f45d927e856629a55c0179a82cc539e5,,
49,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5235,images\detail\00049_卓越的_闪电杖.png,00049_卓越的_闪电杖.png,卓越的 闪电杖,卓越的 闪电杖,detail,img,https://mu.dvg.cn/source/n_itemlitpic/staff04.png,,,,,,,7a56755e3a1c12b79fd736953018160690b2ac378a83f916df1d98ebdbcc754f,,
50,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=5246,images\detail\00050_卓越的_飓风之杖.png,00050_卓越的_飓风之杖.png,卓越的 飓风之杖,卓越的 飓风之杖,detail,img,https://mu.dvg.cn/source/n_itemlitpic/staff16.png,,,,,,,617a5ce83245549fb2eb64a911de9ad3957cd6a6c111be87af515e03d2900326,,
51,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=6573,images\detail\00051_卓越的_风之项链.png,00051_卓越的_风之项链.png,卓越的 风之项链,卓越的 风之项链,detail,img,https://mu.dvg.cn/source/n_itemlitpic/windnecklace.png,,,,,,,17f74cef9a79539892bc4d2cd47b1947918bd6cc23ccd39cf0b23cb5881e79c9,,
52,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=6574,images\detail\00052_卓越的_水之项链.png,00052_卓越的_水之项链.png,卓越的 水之项链,卓越的 水之项链,detail,img,https://mu.dvg.cn/source/n_itemlitpic/waternecklace.png,,,,,,,7e81ebb3b2dab62063423478c34cb08ded117e82bcc01182c48ee8777646a965,,
53,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=6575,images\detail\00053_卓越的_紫晶项链.png,00053_卓越的_紫晶项链.png,卓越的 紫晶项链,卓越的 紫晶项链,detail,img,https://mu.dvg.cn/source/n_itemlitpic/agnecklace.png,,,,,,,e65d29ea70c381bc9d4a2433b85ef41cfb22640ac222ea0c899c196f75a6e0b4,,
54,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=6570,images\detail\00054_卓越的_风之指环.png,00054_卓越的_风之指环.png,卓越的 风之指环,卓越的 风之指环,detail,img,https://mu.dvg.cn/source/n_itemlitpic/windring.png,,,,,,,bf10cbc2be9e0c739ec805ba9ae0bdc5236da0f9cf348e082fa68a01a7ffe38c,,
55,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=6571,images\detail\00055_卓越的_魔之指环.png,00055_卓越的_魔之指环.png,卓越的 魔之指环,卓越的 魔之指环,detail,img,https://mu.dvg.cn/source/n_itemlitpic/manaring.png,,,,,,,cdfe791a6d338acd42e10862b84a36cf151d26641d0a490f843a16d877c87125,,
56,https://mu.dvg.cn/monster_list.php?mapid=31,https://mu.dvg.cn/monster_info.php?id=294,https://mu.dvg.cn/item_info.php?id=4247,images\detail\00056_回城卷轴.png,00056_回城卷轴.png,回城卷轴,回城卷轴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/scroll01.png,,,,,,,0782857ac1ec3d13a20ac69e4221af5a611f0846ecd8fb9e3f3bcf0b567eee36,,
