asset_id,source_url,page_url,detail_url,local_path,file_name,title,description,category,extract_type,image_url,width,height,sprite_x,sprite_y,sprite_w,sprite_h,sha256,detail_text,detail_html_file
15,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3548,images\detail\00015_霹雳回旋斩之石.png,00015_霹雳回旋斩之石.png,霹雳回旋斩之石,霹雳回旋斩之石,detail,img,https://mu.dvg.cn/source/n_itemlitpic/gem01.png,,,,,,,5464abf67dacb0de3dcad18ef99dcfd3422666959f0db06d1efc1e1566670a16,,
16,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3557,images\detail\00016_玄月斩之石.png,00016_玄月斩之石.png,玄月斩之石,玄月斩之石,detail,img,https://mu.dvg.cn/source/n_itemlitpic/gem10.png,,,,,,,5b016fc317cc8c0152d6479f79f9ea55736c70dcd6ef15fe6a604c74f22872c2,,
17,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4666,images\detail\00017_火龙术.png,00017_火龙术.png,火龙术,火龙术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book05.png,,,,,,,8126600413ace04d0cf8e6ed200dbf3030d6fe896159582e81fa360eef32588c,,
18,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4662,images\detail\00018_毒咒术.png,00018_毒咒术.png,毒咒术,毒咒术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book01.png,,,,,,,ed21ceb5f473f04c9d3daba744c491294589128ccb389e92ad33bdd2ddb4f4ff,,
19,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4669,images\detail\00019_龙卷风术.png,00019_龙卷风术.png,龙卷风术,龙卷风术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book08.png,,,,,,,31c730fe22993c12df295171219668ca16b7408fe2ef36f7ec91a91427f84b94,,
20,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4670,images\detail\00020_黑龙波术.png,00020_黑龙波术.png,黑龙波术,黑龙波术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book09.png,,,,,,,96775c35d1a99e80744ee21070b26a983ea8a9301a0bd677c4c7e413d9dac947,,
21,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4673,images\detail\00021_极光术.png,00021_极光术.png,极光术,极光术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book12.png,,,,,,,9939419de690366dcf133e567a00f4936cc815cc0aaed00785352ffbce9445c2,,
22,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4674,images\detail\00022_爆炎术.png,00022_爆炎术.png,爆炎术,爆炎术,detail,img,https://mu.dvg.cn/source/n_itemlitpic/book13.png,,,,,,,b947c267bbe505f1511fe3d8a78e84a2657ad2738263eb86ab0a973e6e2697da,,
23,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3564,images\detail\00023_圣极光卷轴.png,00023_圣极光卷轴.png,圣极光卷轴,圣极光卷轴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/skillscroll.png,,,,,,,5873c6ea7933f112a0908198cdf0ef12a4c5b2098e6fb6b9e6efdc3a4a27d279,,
24,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4682,images\detail\00024_摄魂咒_羊皮纸.png,00024_摄魂咒_羊皮纸.png,摄魂咒 羊皮纸,摄魂咒 羊皮纸,detail,img,https://mu.dvg.cn/source/n_itemlitpic/rollofpaper.png,,,,,,,ee791c2060985965cc3fc17fcfc47dec465ba56e3e953c208808f5e8a823de23,,
25,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4247,images\detail\00025_回城卷轴.png,00025_回城卷轴.png,回城卷轴,回城卷轴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/scroll01.png,,,,,,,0782857ac1ec3d13a20ac69e4221af5a611f0846ecd8fb9e3f3bcf0b567eee36,,
26,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4356,images\detail\00026_封印的银箱子.png,00026_封印的银箱子.png,封印的银箱子,封印的银箱子,detail,img,https://mu.dvg.cn/source/n_itemlitpic/itembox_silver.png,,,,,,,bf446e8016afa341337d6dc4d21ce36cfe75afabe35fe0e49df53763fdfa8ef1,,
27,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4355,images\detail\00027_封印的金箱子.png,00027_封印的金箱子.png,封印的金箱子,封印的金箱子,detail,img,https://mu.dvg.cn/source/n_itemlitpic/itembox_gold.png,,,,,,,0116323515af3aa0841caaa127477b2728a78ae77669669eeb055785fcac49ac,,
28,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=6620,images\detail\00028_城主标识.png,00028_城主标识.png,城主标识,城主标识,detail,img,https://mu.dvg.cn/source/n_itemlitpic/conchip00.png,,,,,,,11b36f1da16ab52d039560a5b263a8c6097643e5dcc0436facd3420a9cbb0775,,
29,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3810,images\detail\00029_血灵之书.png,00029_血灵之书.png,血灵之书,血灵之书,detail,img,https://mu.dvg.cn/source/n_itemlitpic/eventbloodcastle00.png,,,,,,,07844f1ce0281fc001b10af59e86f04336908dfad1997e47fea8ab75c67550bf,,
30,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3811,images\detail\00030_血灵之骷.png,00030_血灵之骷.png,血灵之骷,血灵之骷,detail,img,https://mu.dvg.cn/source/n_itemlitpic/eventbloodcastle01.png,,,,,,,7410cd481b0717e920bb739832457eafed5b82ade7e821dd350c72ad015fd3a3,,
31,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4254,images\detail\00031_恶魔之眼.png,00031_恶魔之眼.png,恶魔之眼,恶魔之眼,detail,img,https://mu.dvg.cn/source/n_itemlitpic/devil00.png,,,,,,,14171ae28b4b606a1964b464e1d095ebae17eef7d9061ec3bbbb5e22cd2bea75,,
32,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4255,images\detail\00032_恶魔之钥.png,00032_恶魔之钥.png,恶魔之钥,恶魔之钥,detail,img,https://mu.dvg.cn/source/n_itemlitpic/devil01.png,,,,,,,6f03a88bdc23d8e50baf6cfad40d1d2a7367a44defd95d52d18f67dd8f450300,,
33,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4273,images\detail\00033_小生命圣水.png,00033_小生命圣水.png,小生命圣水,小生命圣水,detail,img,https://mu.dvg.cn/source/n_itemlitpic/megawater01.png,,,,,,,a924f163ab35a1fc7f3cab66039e71cb4afa57f571149c30777bfed6bccc6dc4,,
34,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4246,images\detail\00034_酒.png,00034_酒.png,酒,酒,detail,img,https://mu.dvg.cn/source/n_itemlitpic/Beer01.png,,,,,,,d8d1398cae51be9c509c7dd37b37ab7316308a53edeca4264f1aca6c27ee2366,,
35,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4239,images\detail\00035_中瓶治疗药水.png,00035_中瓶治疗药水.png,中瓶治疗药水,中瓶治疗药水,detail,img,https://mu.dvg.cn/source/n_itemlitpic/Potion03.png,,,,,,,9d9092f07a418e53320f7ebf691b7ec99d93ff3400780eeadb6b89ea3ba563c3,,
36,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=4242,images\detail\00036_中瓶魔力药水.png,00036_中瓶魔力药水.png,中瓶魔力药水,中瓶魔力药水,detail,img,https://mu.dvg.cn/source/n_itemlitpic/Potion06.png,,,,,,,55b07e555d73d920ac58a354869cc119fca7eb986473a1fb836ae91a32614937,,
37,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3556,images\detail\00037_玛雅之石.png,00037_玛雅之石.png,玛雅之石,玛雅之石,detail,img,https://mu.dvg.cn/source/n_itemlitpic/jewel15.png,,,,,,,fda0926b87b151c283807b5eb57ae3e1d499b0e1ada74488e5453db1618724df,,
38,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3795,images\detail\00038_守护天使.png,00038_守护天使.png,守护天使,守护天使,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helper01.png,,,,,,,2dd11a698e27c984c849a685c0057698166d82f03cbfcd6161ccf0e99efb00e1,,
39,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3796,images\detail\00039_小恶魔.png,00039_小恶魔.png,小恶魔,小恶魔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helper02.png,,,,,,,614778a7ca6b44287be396c2640d29db5f13eb93c7c37ac0ae8cef72b4f2895d,,
40,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=24,https://mu.dvg.cn/item_info.php?id=3797,images\detail\00040_兽角.png,00040_兽角.png,兽角,兽角,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helper03.png,,,,,,,9dc0ef1ed32a8060ee4cc4dd175abe214119fad4cd07b2073e9a1a564ff4a2ef,,
41,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=22,,images\detail\00041_寒冰魔.png,00041_寒冰魔.png,寒冰魔,寒冰魔 | 寒冰魔 [Lv.22] 寒冰魔 【 怪物 】 出现地图：冰风谷 | 怪物名称 怪物说明 寒冰魔 [Lv.22] 寒冰魔 【 怪物 】 出现地图：冰风谷 血量 650 魔力值 攻击力 80 ~ 85 防御力 27 防御率 27 魔法防御 0 元素攻击 0 ~ 0 元素防御 20 元素攻击率 0 元素防御率 0,detail,img,https://mu.dvg.cn/source/n_monster/Monster16.png,,,,,,,7fe596226c2032318f4db56481d634c167ba9c999b3c1ff3b896e03bd9c35f65,,
42,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=23,,images\detail\00042_蓝魔怪.png,00042_蓝魔怪.png,蓝魔怪,蓝魔怪 | 蓝魔怪 [Lv.24] 蓝魔怪 【 怪物 】 出现地图：冰风谷 | 怪物名称 怪物说明 蓝魔怪 [Lv.24] 蓝魔怪 【 怪物 】 出现地图：冰风谷 血量 700 魔力值 攻击力 85 ~ 90 防御力 29 防御率 29 魔法防御 0 元素攻击 0 ~ 3 元素防御 21 元素攻击率 0 元素防御率 0,detail,img,https://mu.dvg.cn/source/n_monster/n_monster_17.png,,,,,,,dbd7537c537d71a60dc2801e5bbebaf21a01de1a6da2d4b243d6d56b68dad9e5,,
43,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=23,https://mu.dvg.cn/item_info.php?id=5281,images\detail\00043_卓越的_自由之盾.png,00043_卓越的_自由之盾.png,卓越的 自由之盾,卓越的 自由之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield11.png,,,,,,,52501d156a5a87cbcc5bb5f8c35dc86a8b7fbd77a5ca894a0d0f1a481d298e2f,,
44,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=23,https://mu.dvg.cn/item_info.php?id=5145,images\detail\00044_卓越的_斗神之斧.png,00044_卓越的_斗神之斧.png,卓越的 斗神之斧,卓越的 斗神之斧,detail,img,https://mu.dvg.cn/source/n_itemlitpic/axe08.png,,,,,,,53878086e653c18f4ea527f57498329b2da2f140037fcca4d37a66c434bdee82,,
45,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=21,,images\detail\00045_暗杀者.png,00045_暗杀者.png,暗杀者,暗杀者 | 暗杀者 [Lv.26] 暗杀者 【 怪物 】 出现地图：冰风谷 | 怪物名称 怪物说明 暗杀者 [Lv.26] 暗杀者 【 怪物 】 出现地图：冰风谷 血量 800 魔力值 攻击力 95 ~ 100 防御力 33 防御率 33 魔法防御 0 元素攻击 1 ~ 4 元素防御 24 元素攻击率 0 元素防御率 0,detail,img,https://mu.dvg.cn/source/n_monster/Monster15.png,,,,,,,0fea78fe4c29dc7d3b02cc598e5409c5ddc2bf6dea1b687de0a5bf4fc61c5a71,,
46,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=21,https://mu.dvg.cn/item_info.php?id=5138,images\detail\00046_卓越的_短斧.png,00046_卓越的_短斧.png,卓越的 短斧,卓越的 短斧,detail,img,https://mu.dvg.cn/source/n_itemlitpic/axe01.png,,,,,,,5b6cd51ff7a3d3cf0f9fbfef553dd13c96f215b732a0c69f855d2d2b5ed69e77,,
47,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=21,https://mu.dvg.cn/item_info.php?id=5087,images\detail\00047_卓越的_东洋刀.png,00047_卓越的_东洋刀.png,卓越的 东洋刀,卓越的 东洋刀,detail,img,https://mu.dvg.cn/source/n_itemlitpic/sword04.png,,,,,,,e31a0fc195e56054f7cd353c9f192a4a8495fa2d8ff23928b17fdd082455e6aa,,
48,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=21,https://mu.dvg.cn/item_info.php?id=4265,images\detail\00048_昆顿印记.png,00048_昆顿印记.png,昆顿印记,昆顿印记,detail,img,https://mu.dvg.cn/source/n_itemlitpic/hellasitem01.png,,,,,,,d2f7d3e377576b8465b67722abada6705dc25f502105012e693baaf829e49bf0,,
49,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=21,https://mu.dvg.cn/item_info.php?id=4250,images\detail\00049_祝福宝石.png,00049_祝福宝石.png,祝福宝石,祝福宝石,detail,img,https://mu.dvg.cn/source/n_itemlitpic/jewel01.png,,,,,,,24d75fee5893121f92def3d5eb9cb19ba00307bc42193b8bf760aaa1023de54c,,
50,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,,images\detail\00050_雪人.png,00050_雪人.png,雪人,雪人 | 雪人 [Lv.30] 雪人 【 怪物 】 出现地图：冰风谷 | 怪物名称 怪物说明 雪人 [Lv.30] 雪人 【 怪物 】 出现地图：冰风谷 血量 900 魔力值 攻击力 105 ~ 110 防御力 37 防御率 37 魔法防御 0 元素攻击 0 ~ 0 元素防御 27 元素攻击率 0 元素防御率 0,detail,img,https://mu.dvg.cn/source/n_monster/Monster13.png,,,,,,,88671dc5fdebed401eeb1eaf97a66cb0e900889c7bdc4f20fff4d50e7e5214fe,,
51,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5704,images\detail\00051_卓越的_皮护手.png,00051_卓越的_皮护手.png,卓越的 皮护手,卓越的 皮护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale06.png,,,,,,,e46f9fa497fb43325766af20d5d75eaabcba3c1f76d544ef8fa935fcf607c180,,
52,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5833,images\detail\00052_卓越的_皮靴.png,00052_卓越的_皮靴.png,卓越的 皮靴,卓越的 皮靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale06.png,,,,,,,47ab5ebbd052ee5c4f845edb6be92cfe8d8491b3ace7f89f595aec71f60b5782,,
53,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5301,images\detail\00053_卓越的_革盔.png,00053_卓越的_革盔.png,卓越的 革盔,卓越的 革盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale03.png,,,,,,,336bc9176b424d1ce07db8267dbcd0f4f59ad62f94fe2cfd0d75a68ea78e46c6,,
54,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5701,images\detail\00054_卓越的_革护手.png,00054_卓越的_革护手.png,卓越的 革护手,卓越的 革护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale03.png,,,,,,,0bcde471090b43ee38baa348e3739cae2e1c38dbdad05cf38587ddce4deb2285,,
55,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5830,images\detail\00055_卓越的_革靴.png,00055_卓越的_革靴.png,卓越的 革靴,卓越的 革靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale03.png,,,,,,,16889a3f35ff291862d77fe36f97ea23f117f2518915a91ebda1927ae1e749e8,,
56,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5709,images\detail\00056_卓越的_藤护手.png,00056_卓越的_藤护手.png,卓越的 藤护手,卓越的 藤护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/gloveelf01.png,,,,,,,527d87d8d98c0bf95dfb542c310c8fe52b9e85af46e30333f1927d5b8e5c4c99,,
57,https://mu.dvg.cn/monster_list.php?mapid=2,https://mu.dvg.cn/monster_info.php?id=19,https://mu.dvg.cn/item_info.php?id=5838,images\detail\00057_卓越的_藤靴.png,00057_卓越的_藤靴.png,卓越的 藤靴,卓越的 藤靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootelf01.png,,,,,,,ee803233d7412b670e1d52ea05ee4d6fbce617013c929edaf818053b18526721,,
