asset_id,source_url,page_url,detail_url,local_path,file_name,title,description,category,extract_type,image_url,width,height,sprite_x,sprite_y,sprite_w,sprite_h,sha256,detail_text,detail_html_file
11,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00011_LEVEL_107.png,00011_LEVEL_107.png,LEVEL 107,LEVEL 107 | LEVEL 107 血量： 70000 攻击力： 670~725 防御力： 530 防御成功率： 303 元素攻击力： 0~0 元素防御力： 397 出现地图： 安宁池,main,img,https://mu.dvg.cn/source/n_monsterlitpic/Monster145.png,,,,,,,45338d21ed62bcf45f7ac875edf1690cbf529d39b4b066ea4f77a3813b70ec80,,
12,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00012_LEVEL_131.png,00012_LEVEL_131.png,LEVEL 131,LEVEL 131 | LEVEL 131 血量： 218000 攻击力： 1441~2017 防御力： 670 防御成功率： 875 元素攻击力： 0~0 元素防御力： 502 出现地图： 安宁池,main,img,https://mu.dvg.cn/source/n_monsterlitpic/monster202.png,,,,,,,8cd72283203c3407bc7320415b17a0feb4167bd2ac1e0d18c9a5663e8c793925,,
13,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00013_LEVEL_135.png,00013_LEVEL_135.png,LEVEL 135,LEVEL 135 | LEVEL 135 血量： 230000 攻击力： 1585~2060 防御力： 730 防御成功率： 903 元素攻击力： 0~0 元素防御力： 547 出现地图： 安宁池,main,img,https://mu.dvg.cn/source/n_monsterlitpic/monster203.png,,,,,,,7c061da065e00fd12416dd4de6e4399aedc8d81b5895e556d500c0e43abd9525,,
14,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00014_LEVEL_137.png,00014_LEVEL_137.png,LEVEL 137,LEVEL 137 | LEVEL 137 血量： 242000 攻击力： 1743~2092 防御力： 700 防御成功率： 990 元素攻击力： 0~0 元素防御力： 525 出现地图： 安宁池,main,img,https://mu.dvg.cn/source/n_monsterlitpic/monster204.png,,,,,,,bed2510e84c484dda3c3a72f6e6982c7a2961ec59d325e40410c849297a14901,,
15,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00015_LEVEL_175.png,00015_LEVEL_175.png,LEVEL 175,LEVEL 175 | LEVEL 175 血量： 7800000 攻击力： 7040~7800 防御力： 1450 防御成功率： 3800 元素攻击力： 0~0 元素防御力： 1087 出现地图： 安宁池,main,img,https://mu.dvg.cn/source/n_monsterlitpic/monster193.png,,,,,,,9d1e284424f19aeba75f99419e6d36a035cc2af362b600e10c02e892f56b4082,,
16,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00016_QQ群号：310862148_您可以_点击入群_，或者扫码入群_期待您的加入.jpg,00016_QQ群号：310862148_您可以_点击入群_，或者扫码入群_期待您的加入.jpg,QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入,QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入 | 资料站QQ群 QQ群号：310862148 您可以 点击入群 ，或者扫码入群 期待您的加入,main,img,https://mu.dvg.cn/ui_baodianv2/image/qqqun.jpg,,,,,,,23b5e94865ccdd72866b1d248fd0ef0917d2af94947c4860906a7378fa7fc0af,,
17,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00017_用手机浏览器扫码浏览，喜欢我们请添加收藏！.png,00017_用手机浏览器扫码浏览，喜欢我们请添加收藏！.png,用手机浏览器扫码浏览，喜欢我们请添加收藏！,用手机浏览器扫码浏览，喜欢我们请添加收藏！ | 手机扫码浏览 用手机浏览器扫码浏览，喜欢我们请添加收藏！,main,img,https://mu.dvg.cn/ui_baodianv2/image/mobile_qcode2.png,,,,,,,3c9f5c255d7ed730dfc8781084dd96618df507e7a49c454289c8e96586a47768,,
18,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_list.php?mapid=56,,images\main\00018_打开微信扫一扫，关注奇迹MU小册子官方小程序。.jpg,00018_打开微信扫一扫，关注奇迹MU小册子官方小程序。.jpg,打开微信扫一扫，关注奇迹MU小册子官方小程序。,打开微信扫一扫，关注奇迹MU小册子官方小程序。 | 小册子微信小程序 打开微信扫一扫，关注奇迹MU小册子官方小程序。,main,img,https://mu.dvg.cn/skin/images/gh_258.jpg,,,,,,,b4f43d82116ec1b947374d6728b66b04346a51c993cbd9b2e084790420eef744,,
19,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,,images\detail\00019_树妖.png,00019_树妖.png,树妖,树妖 | 树妖 [Lv.95] 树妖 【 怪物 】 出现地图：安宁池 | 怪物名称 怪物说明 树妖 [Lv.95] 树妖 【 怪物 】 出现地图：安宁池 血量 37000 魔力值 攻击力 475 ~ 510 防御力 370 防御率 220 魔法防御 0 元素攻击 0 ~ 0 元素防御 277 元素攻击率 0 元素防御率 0,detail,img,https://mu.dvg.cn/source/n_monster/Monster137.png,,,,,,,c9a03963626f00eb5f103f9a46383f86357edaef637654639d9e2ef92b1eb9e5,,
20,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5422,images\detail\00020_卓越的_龙王之铠.png,00020_卓越的_龙王之铠.png,卓越的 龙王之铠,卓越的 龙王之铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armormale02.png,,,,,,,45220a64c3e060f600ded868b7fe13b321f3ae3803a6c73e9f93de7b0a66d072,,
21,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5446,images\detail\00021_卓越的_圣元之铠.png,00021_卓越的_圣元之铠.png,卓越的 圣元之铠,卓越的 圣元之铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armormale26.png,,,,,,,f99136d4585e2d0d35eef5d497db8722f1b7cd83383718dd4d0d1eeb4b3bfc22,,
22,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5854,images\detail\00022_卓越的_圣魂之靴.png,00022_卓越的_圣魂之靴.png,卓越的 圣魂之靴,卓越的 圣魂之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale27.png,,,,,,,d0141339c36bd211b248f086ba4c40fd022ab62d9bc3f89f525ca5f27ceefc96,,
23,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5322,images\detail\00023_卓越的_圣魂之盔.png,00023_卓越的_圣魂之盔.png,卓越的 圣魂之盔,卓越的 圣魂之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale27.png,,,,,,,d0aabb82aed1353b180aeb55377a24f5e0e2c4696884559bbd1b4d33d17f70cf,,
24,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5586,images\detail\00024_卓越的_圣魂护腿.png,00024_卓越的_圣魂护腿.png,卓越的 圣魂护腿,卓越的 圣魂护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/pantmale27.png,,,,,,,69e4b25c6c952c15d343b0d343cd3804f1c7079892ab7986a4e953762b4adf18,,
25,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5465,images\detail\00025_卓越的_神圣火焰之铠.png,00025_卓越的_神圣火焰之铠.png,卓越的 神圣火焰之铠,卓越的 神圣火焰之铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armormale60.png,,,,,,,ee666a20ac40a1e0affca3721c9e6db0f5b6c2bc630bee75c6e80e1c51745048,,
26,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5604,images\detail\00026_卓越的_神圣火焰护腿.png,00026_卓越的_神圣火焰护腿.png,卓越的 神圣火焰护腿,卓越的 神圣火焰护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/pantmale60.png,,,,,,,69beaebc0fe59f94c6e0b364852c09c94c65ceebe1ce84fd4aa80a389916637d,,
27,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5470,images\detail\00027_卓越的_格罗西之铠.png,00027_卓越的_格罗西之铠.png,卓越的 格罗西之铠,卓越的 格罗西之铠,detail,img,https://mu.dvg.cn/source/n_itemlitpic/armormale93.png,,,,,,,978b0fc1d57a06b7e946299ccfc42df030177b033995c047a8291dd5c743ffa1,,
28,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5335,images\detail\00028_卓越的_远古之盔.png,00028_卓越的_远古之盔.png,卓越的 远古之盔,卓越的 远古之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale42.png,,,,,,,a6d85dfc20639b10c610c632e093739d9e64120c2c0049f528a8e14bb091bd78,,
29,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5869,images\detail\00029_卓越的_远古之靴.png,00029_卓越的_远古之靴.png,卓越的 远古之靴,卓越的 远古之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale42.png,,,,,,,f98c2c1aff3617e11966ff8493d04140654ed6d68162de1c9f0d332134765b4a,,
30,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5733,images\detail\00030_卓越的_暴风护手.png,00030_卓越的_暴风护手.png,卓越的 暴风护手,卓越的 暴风护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_glovemale01.png,,,,,,,9948887b1d78e2fa9117881b15f298022d32b0f58d807c0151861643e7f44908,,
31,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5329,images\detail\00031_卓越的_暴风之盔.png,00031_卓越的_暴风之盔.png,卓越的 暴风之盔,卓越的 暴风之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_helmmale01.png,,,,,,,a2d29f913f832e95d2fde1200a1b2facfab752aa12c7f8f99b43d98be3691ad3,,
32,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5862,images\detail\00032_卓越的_暴风之靴.png,00032_卓越的_暴风之靴.png,卓越的 暴风之靴,卓越的 暴风之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_bootmale01.png,,,,,,,20a71b6d51cbc8de073d1e4be57d6ba207c75dd59591ef9797372d9a172fecf8,,
33,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5594,images\detail\00033_卓越的_暴风护腿.png,00033_卓越的_暴风护腿.png,卓越的 暴风护腿,卓越的 暴风护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_pantmale01.png,,,,,,,5609c3d8eb3cf323824cf470f4045c9cc565da40665d8e3460d3520f9d6087e9,,
34,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5734,images\detail\00034_卓越的_幻月护手.png,00034_卓越的_幻月护手.png,卓越的 幻月护手,卓越的 幻月护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_glovemale02.png,,,,,,,6fc6552bdd00f922dcb23103f6fbb2b2faeee668296b5dd3812feff6353e84aa,,
35,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5330,images\detail\00035_卓越的_幻月之盔.png,00035_卓越的_幻月之盔.png,卓越的 幻月之盔,卓越的 幻月之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_helmmale02.png,,,,,,,92f036173f7e525c9332c42aa665c7b5de4a8102885c37c7515cabd35efe7ed1,,
36,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5863,images\detail\00036_卓越的_幻月之靴.png,00036_卓越的_幻月之靴.png,卓越的 幻月之靴,卓越的 幻月之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_bootmale02.png,,,,,,,03a0b89c8915878699b53b0f5f47cec885696a36747297c060ab984630b908fa,,
37,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5595,images\detail\00037_卓越的_幻月护腿.png,00037_卓越的_幻月护腿.png,卓越的 幻月护腿,卓越的 幻月护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_pantmale02.png,,,,,,,f46278c5d92bbd841af025d8cafcb0ed452b5c5414d9a43ec4dd390a18e7b5f6,,
38,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5735,images\detail\00038_卓越的_碧影护手.png,00038_卓越的_碧影护手.png,卓越的 碧影护手,卓越的 碧影护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_glovemale03.png,,,,,,,63b0038e30410ec46f7c19a2779c794cdb12853f77ee035c45cc81a558575689,,
39,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5331,images\detail\00039_卓越的_碧影之盔.png,00039_卓越的_碧影之盔.png,卓越的 碧影之盔,卓越的 碧影之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_helmmale03.png,,,,,,,a97a69e8ad7dd3ae37467398fde59ef1ea71232796f7b74439a91d04233dbecd,,
40,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5864,images\detail\00040_卓越的_碧影之靴.png,00040_卓越的_碧影之靴.png,卓越的 碧影之靴,卓越的 碧影之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_bootmale03.png,,,,,,,d52fb8d332743fc3a4f5e1e48b48fa130ef5932dfdfc46302a7c94a0ff310484,,
41,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5596,images\detail\00041_卓越的_碧影护腿.png,00041_卓越的_碧影护腿.png,卓越的 碧影护腿,卓越的 碧影护腿,detail,img,https://mu.dvg.cn/source/n_itemlitpic/cw_pantmale03.png,,,,,,,b49e792edb37bcab233bea39b87bc7d0b403a9d4921b78a844a1df7e2dd608c5,,
42,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5745,images\detail\00042_卓越的_弗林斯护手.png,00042_卓越的_弗林斯护手.png,卓越的 弗林斯护手,卓越的 弗林斯护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale94.png,,,,,,,f9fbb01c851d6b99eb2baa9179e6b006f4b62e51375c55a66a02f561ed031c3c,,
43,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5344,images\detail\00043_卓越的_弗林斯之盔.png,00043_卓越的_弗林斯之盔.png,卓越的 弗林斯之盔,卓越的 弗林斯之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale94.png,,,,,,,2f82dcca943c0b8a8fc2a58a58adb2afb4f8c80af664bf9e2ecc929d050e3d29,,
44,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5873,images\detail\00044_卓越的_暴风毁灭之靴.png,00044_卓越的_暴风毁灭之靴.png,卓越的 暴风毁灭之靴,卓越的 暴风毁灭之靴,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale61.png,,,,,,,93acc8955fe84866ad40e58cd0835b6e1d94ad420d4c27412af2ea1e30f57321,,
45,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5339,images\detail\00045_卓越的_暴风毁灭之盔.png,00045_卓越的_暴风毁灭之盔.png,卓越的 暴风毁灭之盔,卓越的 暴风毁灭之盔,detail,img,https://mu.dvg.cn/source/n_itemlitpic/helmmale61.png,,,,,,,72b72937040090b7824f89c29ae87c61ea45f87d6241f85a1a8d5d33bd51e39e,,
46,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5717,images\detail\00046_卓越的_火麒麟护手.png,00046_卓越的_火麒麟护手.png,卓越的 火麒麟护手,卓越的 火麒麟护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale19.png,,,,,,,21c0dc93d13987238f27ed737e0edbf3a255561fe51e6c8e337b2501e790517f,,
47,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5740,images\detail\00047_卓越的_远古之护手.png,00047_卓越的_远古之护手.png,卓越的 远古之护手,卓越的 远古之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale42.png,,,,,,,c39d9bf2e1a51a8afbd28acae56a5584c9654ed1f55813102ef107413e1a8431,,
48,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5878,images\detail\00048_卓越的_弗林斯靴子.png,00048_卓越的_弗林斯靴子.png,卓越的 弗林斯靴子,卓越的 弗林斯靴子,detail,img,https://mu.dvg.cn/source/n_itemlitpic/bootmale94.png,,,,,,,3f8d5c91df7df79a15850d463b5059e5d518de859d4e1e091acd70e5b0f00146,,
49,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5741,images\detail\00049_卓越的_魔灵之护手.png,00049_卓越的_魔灵之护手.png,卓越的 魔灵之护手,卓越的 魔灵之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale43.png,,,,,,,053c44dacf352d9da94d9a4f1b243d58be3c814279f4c82401f1fc2c4994e2c4,,
50,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5714,images\detail\00050_卓越的_亚特兰蒂斯之护手.png,00050_卓越的_亚特兰蒂斯之护手.png,卓越的 亚特兰蒂斯之护手,卓越的 亚特兰蒂斯之护手,detail,img,https://mu.dvg.cn/source/n_itemlitpic/glovemale16.png,,,,,,,796929d5abb7ad2462d6d5924532fbec841f2337069980bc55b521960d4d63f5,,
51,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5284,images\detail\00051_卓越的_火龙之盾.png,00051_卓越的_火龙之盾.png,卓越的 火龙之盾,卓越的 火龙之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield14.png,,,,,,,dd9d124b6438204737cece26a09afc77f47fa05ced46f30b4ff606ef14964ca5,,
52,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5287,images\detail\00052_卓越的_精灵之盾.png,00052_卓越的_精灵之盾.png,卓越的 精灵之盾,卓越的 精灵之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/shield17.png,,,,,,,0e86548f5152b5d3d3d3a70e4e5fe6fdb637ca3d816fc8aba51c76ff859bf140,,
53,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5288,images\detail\00053_卓越的_十字架之盾.png,00053_卓越的_十字架之盾.png,卓越的 十字架之盾,卓越的 十字架之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/crosssheild.png,,,,,,,89bfbdeb0919579fb824ac2dab455d0892d62195c3c6a2ad50a24758cbc9b882,,
54,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5290,images\detail\00054_卓越的_弗尔木之盾.png,00054_卓越的_弗尔木之盾.png,卓越的 弗尔木之盾,卓越的 弗尔木之盾,detail,img,https://mu.dvg.cn/source/n_itemlitpic/plumashield.png,,,,,,,2dbb17ff4fe390e8e48030ab5f6d3fdce2713a43b649bf50dbe7152535645f40,,
55,https://mu.dvg.cn/monster_list.php?mapid=56,https://mu.dvg.cn/monster_info.php?id=441,https://mu.dvg.cn/item_info.php?id=5188,images\detail\00055_卓越的_莫西长矛.png,00055_卓越的_莫西长矛.png,卓越的 莫西长矛,卓越的 莫西长矛,detail,img,https://mu.dvg.cn/source/n_itemlitpic/conmocionlance.png,,,,,,,351f4a818957dae6b2ca20e0c05e1d95e96808b2ceddddab5eae46ddf8ad5399,,
